zone_code,height_code,item_category_code,price,discount_percent,daily_customer_traffic,nearby_promotion,city_code,movement
5,2,3,,30.0,172.0,0,2,Ignored
6,3,6,1140.0,15.0,72.0,1,2,Ignored
3,2,7,970.0,25.0,337.0,0,2,Fast
6,2,7,4318.0,25.0,72.0,0,2,Ignored
6,2,1,546.0,25.0,69.0,1,1,Ignored
1,1,7,3163.0,25.0,320.0,0,1,Fast
2,1,7,1331.0,25.0,331.0,1,2,Fast
4,3,5,3517.0,30.0,232.0,1,2,Slow
5,3,4,499.0,20.0,128.0,0,2,Ignored
3,3,6,1449.0,10.0,293.0,0,1,Ignored
3,2,8,1122.0,20.0,275.0,1,1,Fast
3,1,7,1838.0,30.0,341.0,1,2,Fast
6,1,8,1743.0,15.0,99.0,0,1,Ignored
2,2,4,2026.0,30.0,319.0,0,2,Fast
3,1,5,3184.0,15.0,328.0,0,1,Fast
4,2,8,905.0,25.0,239.0,0,1,Ignored
1,1,6,2552.0,0.0,327.0,0,1,Fast
5,1,4,522.0,5.0,153.0,1,1,Slow
3,1,1,838.0,0.0,328.0,1,1,Fast
5,3,5,1518.0,20.0,116.0,0,1,Ignored
4,2,1,331.0,10.0,235.0,1,2,Slow
2,3,6,980.0,5.0,321.0,1,2,Slow
2,2,4,1243.0,30.0,340.0,1,1,Fast
5,1,4,1278.0,20.0,96.0,1,1,Slow
5,2,4,2269.0,30.0,149.0,1,1,Ignored
2,1,3,328.0,10.0,322.0,0,1,Fast
3,2,5,1256.0,20.0,309.0,0,1,Slow
5,1,6,2268.0,0.0,173.0,1,1,Slow
3,2,6,379.0,0.0,326.0,0,1,Slow
1,3,6,1916.0,30.0,345.0,1,1,Fast
5,2,6,1491.0,25.0,139.0,1,2,Ignored
1,3,1,665.0,20.0,391.0,0,1,Slow
1,2,3,1042.0,20.0,335.0,0,1,Fast
1,2,1,966.0,15.0,386.0,1,1,Fast
2,1,8,619.0,0.0,329.0,0,1,Fast
3,2,2,4313.0,20.0,352.0,1,1,Slow
3,3,7,1045.0,5.0,289.0,0,1,Ignored
6,1,8,1335.0,30.0,58.0,0,2,Ignored
3,2,2,1142.0,20.0,294.0,0,1,Slow
1,2,8,1536.0,30.0,383.0,0,2,Fast
1,1,1,1039.0,5.0,329.0,1,2,Fast
1,2,2,604.0,25.0,342.0,1,1,Fast
3,2,6,2405.0,25.0,300.0,0,2,Slow
1,3,7,1047.0,0.0,348.0,0,2,Slow
6,2,7,3458.0,10.0,49.0,1,2,Ignored
4,1,8,3231.0,5.0,184.0,0,2,Slow
2,1,1,966.0,15.0,303.0,0,1,Fast
3,1,7,603.0,15.0,303.0,0,1,Fast
2,1,3,3756.0,0.0,290.0,0,2,Slow
5,1,8,1311.0,30.0,180.0,0,1,Slow
6,3,1,1714.0,0.0,96.0,1,2,Ignored
3,3,5,1286.0,20.0,309.0,0,1,Slow
2,1,2,812.0,0.0,358.0,0,2,Fast
5,1,6,218.0,30.0,187.0,0,1,Fast
3,2,4,1190.0,0.0,292.0,1,2,Slow
3,3,7,838.0,10.0,293.0,0,1,Slow
2,2,5,631.0,15.0,336.0,1,1,Fast
6,3,4,1237.0,25.0,130.0,0,2,Ignored
6,3,1,2823.0,25.0,69.0,0,2,Ignored
5,2,7,431.0,5.0,149.0,1,1,Ignored
1,1,5,2522.0,20.0,357.0,0,1,Fast
4,1,2,2135.0,20.0,245.0,0,1,Fast
2,3,3,938.0,30.0,357.0,1,1,Fast
3,2,1,399.0,5.0,295.0,1,1,Slow
6,2,6,943.0,20.0,101.0,1,1,Ignored
2,2,4,493.0,0.0,374.0,0,1,Slow
5,2,4,1417.0,5.0,176.0,1,1,Ignored
3,1,1,1850.0,0.0,335.0,0,1,Slow
1,2,4,201.0,30.0,345.0,1,2,Fast
2,1,8,688.0,20.0,318.0,0,1,Fast
3,1,3,2497.0,5.0,311.0,0,2,Fast
2,2,1,726.0,25.0,314.0,1,1,Fast
4,2,6,1783.0,25.0,257.0,0,1,Slow
2,1,3,1486.0,30.0,289.0,1,2,Fast
3,2,3,790.0,10.0,346.0,0,1,Slow
2,1,1,607.0,5.0,293.0,1,2,Fast
1,3,4,1428.0,30.0,331.0,0,1,Slow
1,2,5,1186.0,30.0,355.0,1,1,Fast
2,3,6,2038.0,25.0,280.0,1,1,Fast
2,2,1,2589.0,25.0,343.0,1,1,Fast
3,1,8,2277.0,0.0,,0,1,Slow
3,1,3,998.0,10.0,254.0,0,2,Fast
6,1,8,1396.0,15.0,69.0,0,1,Ignored
3,3,7,2235.0,20.0,335.0,1,1,Slow
4,1,4,3441.0,15.0,218.0,0,2,Slow
3,2,6,1796.0,5.0,283.0,1,1,Slow
5,1,7,4704.0,5.0,175.0,0,1,Ignored
1,1,6,762.0,10.0,373.0,1,1,Fast
5,3,1,2032.0,15.0,148.0,1,2,Ignored
2,1,3,736.0,20.0,340.0,0,2,Fast
5,2,3,,15.0,134.0,1,1,Ignored
6,3,4,3411.0,20.0,64.0,0,2,Ignored
6,3,6,1589.0,0.0,74.0,0,1,Ignored
6,1,5,904.0,25.0,88.0,1,2,Slow
3,1,4,459.0,20.0,330.0,0,2,Fast
5,3,6,553.0,20.0,133.0,0,1,Ignored
3,1,6,1861.0,15.0,351.0,1,1,Fast
2,1,2,1215.0,25.0,340.0,0,1,Fast
2,3,7,957.0,25.0,348.0,0,1,Slow
6,1,7,1193.0,10.0,115.0,1,2,Slow
1,1,4,1094.0,20.0,294.0,0,1,Fast
3,2,5,1382.0,10.0,295.0,0,2,Slow
1,3,5,407.0,5.0,376.0,0,1,Slow
6,2,2,422.0,5.0,111.0,0,2,Ignored
3,2,8,1041.0,5.0,349.0,0,2,Slow
3,1,3,1137.0,15.0,332.0,0,2,Slow
5,1,8,1479.0,0.0,142.0,0,2,Ignored
6,3,6,1033.0,25.0,84.0,1,2,Ignored
4,2,4,2127.0,10.0,249.0,0,2,Ignored
6,3,5,936.0,30.0,110.0,1,2,Ignored
2,2,1,1615.0,10.0,332.0,1,1,Fast
2,1,2,1404.0,25.0,323.0,1,1,Fast
4,1,8,605.0,20.0,217.0,1,2,Fast
3,2,4,1693.0,15.0,319.0,0,2,Slow
6,1,2,1842.0,15.0,64.0,1,1,Ignored
1,3,8,1400.0,30.0,356.0,1,2,Fast
2,2,5,520.0,30.0,313.0,1,2,Fast
1,3,8,1185.0,0.0,374.0,1,2,Slow
3,1,3,2885.0,10.0,324.0,1,1,Fast
1,2,7,1605.0,25.0,367.0,0,2,Fast
2,3,8,922.0,20.0,334.0,0,1,Slow
5,1,8,2524.0,0.0,91.0,1,1,Ignored
5,3,7,1266.0,15.0,173.0,1,1,Ignored
6,2,8,1116.0,0.0,57.0,1,2,Ignored
3,1,8,469.0,5.0,377.0,0,2,Fast
5,1,3,2093.0,5.0,160.0,1,1,Slow
5,3,7,707.0,20.0,173.0,0,1,Ignored
6,3,3,733.0,0.0,42.0,0,1,Ignored
5,1,5,948.0,20.0,173.0,1,2,Slow
4,3,7,1769.0,20.0,231.0,1,2,Slow
3,3,2,1438.0,20.0,303.0,1,2,Slow
2,3,5,1759.0,0.0,350.0,0,1,Slow
2,1,2,1171.0,20.0,330.0,1,1,Fast
3,3,2,808.0,25.0,312.0,1,1,Slow
6,2,2,795.0,10.0,83.0,1,1,Ignored
6,2,7,1609.0,10.0,107.0,1,1,Ignored
5,1,3,448.0,15.0,176.0,1,1,Slow
3,3,1,365.0,,321.0,0,2,Ignored
6,2,5,585.0,25.0,84.0,1,1,Slow
6,1,6,1334.0,25.0,153.0,0,2,Ignored
3,3,4,527.0,15.0,332.0,1,1,Slow
4,1,2,2931.0,15.0,281.0,1,1,Fast
5,2,7,2463.0,25.0,125.0,1,2,Ignored
4,1,4,2125.0,15.0,249.0,0,1,Slow
6,3,2,2386.0,0.0,75.0,0,1,Ignored
5,2,4,1184.0,15.0,154.0,0,2,Ignored
5,2,2,731.0,10.0,146.0,0,2,Ignored
4,1,5,1191.0,25.0,195.0,1,1,Fast
2,1,1,,30.0,316.0,1,1,Fast
2,1,1,792.0,5.0,367.0,0,2,Fast
5,3,2,1384.0,25.0,116.0,0,2,Ignored
1,2,1,1496.0,20.0,349.0,0,2,Fast
1,3,2,4045.0,25.0,402.0,0,1,Fast
3,2,1,2272.0,5.0,332.0,0,1,Slow
2,3,1,1455.0,20.0,344.0,1,2,Slow
2,1,7,2995.0,15.0,319.0,1,1,Fast
4,1,7,3636.0,15.0,259.0,0,1,Slow
2,2,3,1377.0,20.0,341.0,0,1,Slow
3,2,4,676.0,5.0,338.0,1,2,Slow
2,3,7,2562.0,5.0,353.0,1,2,Slow
5,1,7,1042.0,30.0,204.0,0,2,Ignored
4,2,3,1016.0,30.0,228.0,0,1,Slow
2,2,4,1055.0,25.0,327.0,1,2,Fast
2,3,1,1507.0,25.0,352.0,1,2,Fast
5,1,4,884.0,30.0,150.0,0,1,Slow
5,1,1,673.0,15.0,147.0,1,2,Slow
2,3,3,1052.0,10.0,349.0,0,2,Slow
6,1,3,1089.0,25.0,74.0,0,1,Ignored
4,1,5,680.0,15.0,251.0,0,1,Slow
2,3,1,1487.0,5.0,336.0,0,2,Ignored
5,3,4,2632.0,5.0,113.0,1,1,Ignored
4,2,7,2475.0,25.0,226.0,1,1,Slow
6,2,1,3899.0,15.0,91.0,0,1,Ignored
2,2,2,3062.0,0.0,312.0,0,2,Ignored
6,3,6,1077.0,5.0,66.0,1,1,Ignored
3,3,7,1815.0,15.0,270.0,0,1,Slow
6,1,5,1962.0,25.0,113.0,1,2,Ignored
6,2,8,1420.0,30.0,82.0,1,2,Ignored
1,3,6,948.0,15.0,331.0,1,2,Slow
4,3,5,,20.0,257.0,0,2,Slow
4,3,3,2903.0,30.0,260.0,0,1,Slow
2,3,7,2243.0,10.0,325.0,1,2,Slow
4,3,2,264.0,20.0,268.0,1,1,Slow
4,3,1,4727.0,30.0,298.0,0,2,Slow
3,3,6,1867.0,25.0,303.0,0,1,Slow
4,2,7,473.0,20.0,280.0,1,1,Slow
2,3,5,762.0,0.0,380.0,0,2,Ignored
5,3,6,3246.0,5.0,157.0,0,2,Ignored
4,3,6,1640.0,15.0,275.0,0,2,Ignored
4,1,6,535.0,10.0,278.0,1,1,Slow
5,3,4,1437.0,0.0,136.0,1,2,Ignored
5,1,7,1703.0,10.0,,0,1,Ignored
6,1,4,1434.0,20.0,102.0,0,2,Ignored
3,1,1,1541.0,0.0,306.0,0,1,Slow
3,3,4,970.0,25.0,353.0,0,1,Slow
3,2,8,1100.0,25.0,305.0,0,1,Slow
6,3,8,1250.0,25.0,107.0,1,1,Ignored
3,3,8,467.0,15.0,337.0,0,2,Slow
6,2,8,3626.0,15.0,84.0,1,1,Ignored
2,1,6,1191.0,10.0,300.0,1,2,Fast
4,3,4,1335.0,30.0,220.0,1,2,Slow
6,2,4,3769.0,10.0,94.0,1,1,Ignored
3,2,2,787.0,0.0,358.0,0,1,Slow
1,2,8,667.0,0.0,379.0,1,2,Slow
4,2,6,790.0,15.0,233.0,0,1,Ignored
4,2,5,848.0,5.0,239.0,0,1,Ignored
1,2,2,266.0,0.0,388.0,0,1,Fast
4,3,6,693.0,25.0,290.0,0,1,Slow
6,3,2,2256.0,25.0,95.0,0,1,Ignored
1,1,5,829.0,30.0,322.0,0,2,Fast
3,2,6,2795.0,30.0,291.0,1,2,Fast
1,3,8,471.0,10.0,266.0,1,1,Slow
4,2,1,1711.0,5.0,248.0,0,2,Ignored
4,3,1,1960.0,20.0,217.0,1,1,Slow
5,2,4,1294.0,25.0,147.0,0,1,Ignored
3,3,6,2632.0,10.0,358.0,0,2,Ignored
6,2,1,804.0,25.0,153.0,1,1,Ignored
1,3,5,1090.0,25.0,342.0,1,1,Fast
5,3,7,2147.0,30.0,122.0,0,1,Ignored
6,2,2,249.0,20.0,74.0,1,1,Ignored
5,3,6,1765.0,15.0,151.0,1,1,Ignored
1,1,5,1772.0,5.0,407.0,1,2,Fast
1,3,8,1378.0,20.0,373.0,0,1,Slow
1,3,1,4521.0,5.0,378.0,1,1,Slow
6,1,7,564.0,0.0,73.0,0,2,Ignored
5,2,3,1384.0,20.0,166.0,1,2,Ignored
5,2,7,2491.0,0.0,198.0,1,1,Ignored
4,2,4,1284.0,30.0,214.0,1,1,Slow
5,3,4,1794.0,20.0,175.0,1,1,Ignored
2,2,5,1406.0,0.0,348.0,1,1,Slow
2,3,6,983.0,25.0,358.0,1,2,Fast
1,1,1,2719.0,20.0,326.0,1,1,Fast
4,1,7,4842.0,0.0,261.0,0,2,Ignored
1,1,7,515.0,5.0,356.0,1,1,Fast
2,3,5,591.0,10.0,344.0,0,1,Slow
5,2,1,1497.0,30.0,139.0,0,1,Ignored
3,2,3,1970.0,10.0,295.0,1,1,Slow
3,1,2,561.0,10.0,307.0,1,2,Fast
4,1,6,1135.0,10.0,256.0,0,2,Fast
3,3,5,387.0,30.0,321.0,1,2,Fast
3,3,7,1002.0,15.0,286.0,1,2,Slow
3,2,5,1373.0,25.0,293.0,0,1,Slow
1,3,1,399.0,30.0,283.0,0,1,Fast
2,3,5,4442.0,20.0,300.0,0,1,Slow
3,3,3,2448.0,20.0,339.0,1,1,Slow
1,1,3,1909.0,25.0,333.0,0,1,Fast
4,1,2,2139.0,5.0,230.0,0,2,Slow
2,1,1,2598.0,30.0,322.0,0,2,Fast
4,2,2,2706.0,0.0,290.0,1,1,Slow
6,1,8,142.0,10.0,90.0,0,1,Slow
6,2,1,810.0,25.0,72.0,1,2,Ignored
6,1,8,5335.0,20.0,54.0,1,2,Ignored
4,2,3,629.0,30.0,282.0,0,1,Slow
6,3,4,1997.0,10.0,78.0,0,1,Ignored
5,1,3,603.0,5.0,113.0,1,2,Slow
5,3,8,2105.0,15.0,138.0,0,2,Ignored
2,3,7,2254.0,20.0,339.0,0,1,Slow
3,1,7,333.0,15.0,275.0,0,1,Fast
1,1,2,238.0,30.0,333.0,1,2,Fast
5,2,7,1292.0,10.0,128.0,0,2,Ignored
3,3,5,392.0,30.0,282.0,1,1,Slow
3,1,7,1304.0,0.0,298.0,0,1,Fast
2,2,1,2374.0,20.0,393.0,1,2,Fast
3,3,6,938.0,0.0,298.0,0,1,Ignored
3,2,5,3460.0,15.0,306.0,0,2,Slow
1,3,1,530.0,5.0,330.0,0,2,Slow
3,1,6,1956.0,30.0,310.0,1,2,Fast
3,1,6,3813.0,20.0,318.0,0,2,Fast
2,1,5,1495.0,20.0,275.0,1,1,Fast
4,3,7,338.0,5.0,245.0,0,1,Ignored
2,3,6,940.0,25.0,340.0,0,2,Fast
6,3,6,,10.0,109.0,1,2,Ignored
1,1,8,765.0,25.0,353.0,1,1,Fast
1,1,5,1276.0,30.0,356.0,0,1,Fast
1,1,1,584.0,30.0,302.0,0,1,Fast
5,2,3,1997.0,10.0,96.0,0,2,Ignored
1,1,4,2211.0,15.0,366.0,0,1,Fast
1,2,3,3537.0,5.0,302.0,0,2,Slow
1,2,2,891.0,5.0,294.0,0,1,Slow
6,2,1,2556.0,15.0,96.0,1,1,Ignored
4,1,8,703.0,10.0,207.0,0,1,Slow
3,2,5,893.0,5.0,332.0,1,2,Slow
2,2,8,448.0,15.0,333.0,0,1,Slow
6,2,6,832.0,30.0,144.0,1,2,Ignored
2,3,6,1522.0,5.0,293.0,1,1,Slow
2,1,8,639.0,25.0,295.0,1,1,Fast
5,1,8,2766.0,10.0,124.0,0,2,Ignored
2,1,3,2658.0,30.0,269.0,0,2,Fast
2,1,4,1196.0,15.0,358.0,1,1,Fast
4,1,1,1116.0,25.0,247.0,0,1,Fast
3,2,4,1081.0,0.0,346.0,1,2,Slow
1,1,1,691.0,30.0,320.0,1,2,Fast
5,3,3,1385.0,0.0,180.0,0,2,Ignored
4,1,5,1115.0,20.0,218.0,0,2,Slow
2,2,3,1473.0,5.0,367.0,0,1,Slow
6,1,4,1582.0,5.0,73.0,0,2,Ignored
2,1,3,1481.0,10.0,357.0,0,2,Fast
1,2,1,825.0,20.0,351.0,0,2,Fast
1,3,4,1836.0,30.0,349.0,1,1,Fast
5,3,5,966.0,30.0,147.0,0,1,Ignored
1,2,3,565.0,15.0,376.0,0,2,Fast
1,3,3,2284.0,30.0,367.0,1,1,Fast
4,2,5,2127.0,10.0,232.0,0,2,Ignored
1,3,1,506.0,5.0,339.0,1,1,Slow
5,2,4,764.0,30.0,101.0,0,2,Ignored
1,2,7,313.0,5.0,395.0,0,1,Fast
1,2,2,957.0,25.0,374.0,0,2,Fast
5,1,8,981.0,15.0,149.0,0,2,Ignored
1,3,6,2523.0,10.0,336.0,0,2,Slow
6,3,4,550.0,15.0,48.0,0,2,Ignored
2,2,4,1174.0,0.0,302.0,1,2,Fast
6,3,5,1363.0,5.0,162.0,1,1,Ignored
4,3,3,582.0,10.0,265.0,0,1,Ignored
3,2,6,1558.0,20.0,272.0,0,2,Slow
5,2,8,1036.0,10.0,119.0,1,2,Ignored
2,1,3,1349.0,20.0,309.0,0,2,Fast
6,2,5,1406.0,20.0,110.0,1,1,Ignored
1,1,3,1007.0,10.0,323.0,0,1,Fast
1,1,3,472.0,10.0,359.0,0,1,Fast
3,1,8,1015.0,0.0,290.0,0,2,Slow
5,2,1,1371.0,15.0,140.0,1,1,Ignored
4,3,2,733.0,15.0,278.0,0,1,Ignored
6,1,6,2326.0,20.0,132.0,0,1,Slow
6,2,7,1283.0,25.0,126.0,0,1,Ignored
5,2,4,1079.0,20.0,103.0,1,1,Ignored
5,2,4,3482.0,0.0,146.0,1,2,Ignored
3,3,5,1730.0,20.0,297.0,1,2,Slow
2,3,6,484.0,25.0,311.0,0,2,Fast
5,3,2,1392.0,10.0,152.0,1,1,Ignored
3,2,5,526.0,25.0,308.0,0,2,Fast
4,2,7,1674.0,25.0,217.0,0,2,Slow
4,3,1,721.0,20.0,269.0,0,1,Ignored
1,2,1,3605.0,0.0,,0,2,Slow
5,1,7,4037.0,15.0,182.0,0,1,Slow
4,3,2,807.0,0.0,221.0,0,2,Ignored
4,1,5,318.0,25.0,246.0,1,2,Fast
2,2,8,2419.0,25.0,330.0,1,1,Slow
2,2,6,961.0,20.0,329.0,1,1,Fast
1,2,2,2555.0,30.0,338.0,1,1,Fast
2,3,7,1062.0,30.0,368.0,1,1,Fast
1,2,6,1167.0,5.0,378.0,0,1,Slow
4,3,7,1545.0,10.0,199.0,1,1,Slow
5,2,8,1005.0,5.0,137.0,0,2,Ignored
6,3,7,389.0,5.0,68.0,0,2,Ignored
5,3,7,3603.0,10.0,139.0,1,1,Ignored
2,2,3,2787.0,15.0,312.0,0,1,Slow
1,2,2,1345.0,5.0,398.0,0,2,Slow
5,3,5,359.0,20.0,149.0,1,2,Ignored
3,3,6,2957.0,0.0,350.0,0,1,Ignored
4,3,6,1189.0,10.0,265.0,1,1,Slow
2,3,7,439.0,5.0,377.0,0,1,Slow
4,2,5,1975.0,5.0,316.0,0,2,Ignored
5,1,6,540.0,10.0,129.0,0,1,Ignored
2,3,3,1264.0,5.0,353.0,0,1,Slow
2,2,1,413.0,5.0,300.0,0,1,Slow
5,3,6,663.0,10.0,133.0,0,1,Ignored
3,2,5,1281.0,25.0,275.0,0,2,Slow
6,3,2,1309.0,25.0,129.0,0,1,Ignored
5,2,8,3635.0,30.0,121.0,0,1,Ignored
2,3,2,1742.0,20.0,342.0,1,2,Fast
4,2,7,544.0,0.0,252.0,0,1,Ignored
3,2,6,1096.0,5.0,366.0,0,2,Slow
5,2,6,1363.0,25.0,161.0,1,1,Ignored
4,3,8,1138.0,5.0,197.0,1,2,Ignored
4,3,3,2001.0,15.0,245.0,0,1,Ignored
5,1,5,1609.0,30.0,140.0,0,1,Slow
3,3,3,804.0,10.0,315.0,1,2,Slow
4,1,4,402.0,30.0,208.0,0,2,Fast
1,1,7,695.0,5.0,380.0,0,1,Fast
6,2,7,446.0,20.0,51.0,0,2,Ignored
3,1,2,811.0,30.0,311.0,1,1,Fast
3,1,2,401.0,10.0,348.0,0,2,Fast
5,2,2,204.0,30.0,98.0,0,2,Ignored
6,1,3,1424.0,5.0,73.0,0,1,Ignored
4,1,5,486.0,20.0,279.0,0,2,Fast
1,1,3,831.0,20.0,355.0,1,1,Fast
6,1,8,1655.0,25.0,108.0,0,2,Slow
4,1,8,1252.0,25.0,217.0,1,2,Fast
6,2,2,882.0,0.0,90.0,0,1,Ignored
3,1,4,1850.0,10.0,319.0,0,1,Fast
4,3,2,2039.0,15.0,220.0,1,1,Slow
2,3,7,719.0,30.0,373.0,0,2,Fast
3,2,1,990.0,20.0,298.0,0,2,Slow
4,1,8,2165.0,15.0,207.0,0,1,Fast
2,2,1,427.0,5.0,367.0,0,1,Fast
2,3,3,775.0,5.0,260.0,1,1,Slow
4,2,6,278.0,30.0,231.0,1,2,Fast
5,2,6,1664.0,20.0,149.0,0,2,Ignored
3,2,2,1694.0,10.0,326.0,1,1,Fast
5,2,1,724.0,5.0,111.0,1,1,Ignored
5,1,4,1121.0,15.0,148.0,0,1,Slow
1,1,5,1826.0,10.0,390.0,0,1,Fast
4,1,8,1192.0,25.0,255.0,1,1,Fast
2,1,5,2504.0,30.0,314.0,0,2,Fast
4,2,6,920.0,0.0,269.0,0,1,Ignored
1,2,6,2792.0,20.0,364.0,1,1,Fast
1,3,5,851.0,25.0,286.0,0,1,Slow
5,1,7,1630.0,15.0,144.0,1,2,Slow
1,2,8,1866.0,0.0,361.0,0,1,Slow
2,2,6,1655.0,0.0,336.0,0,1,Slow
6,3,7,1774.0,20.0,109.0,1,1,Ignored
5,1,4,1162.0,30.0,131.0,1,2,Fast
3,3,3,279.0,20.0,266.0,0,1,Slow
5,2,6,456.0,20.0,169.0,0,2,Ignored
2,1,8,3472.0,25.0,321.0,0,2,Fast
3,1,6,2119.0,5.0,278.0,0,1,Slow
4,1,7,1828.0,10.0,224.0,1,1,Fast
1,3,7,2077.0,5.0,,1,2,Slow
5,3,6,234.0,0.0,164.0,0,2,Ignored
5,3,5,848.0,20.0,109.0,1,2,Ignored
2,1,3,600.0,25.0,324.0,0,2,Fast
1,3,7,1262.0,5.0,366.0,0,2,Slow
3,2,1,1144.0,0.0,295.0,1,2,Slow
6,3,1,654.0,25.0,90.0,1,2,Ignored
6,2,8,2651.0,5.0,91.0,1,2,Ignored
4,1,6,1888.0,15.0,278.0,0,1,Slow
6,3,4,859.0,25.0,120.0,0,2,Ignored
5,1,1,711.0,15.0,171.0,0,1,Slow
5,2,2,738.0,5.0,164.0,1,1,Ignored
2,2,4,2800.0,10.0,328.0,0,1,Slow
6,1,8,1481.0,5.0,130.0,0,1,Ignored
2,3,6,1475.0,10.0,368.0,1,2,Slow
2,3,7,2154.0,20.0,375.0,0,1,Slow
5,1,7,2959.0,15.0,168.0,0,1,Ignored
6,3,5,824.0,15.0,35.0,1,1,Ignored
2,1,7,1222.0,15.0,343.0,0,1,Fast
4,3,1,6487.0,15.0,235.0,0,2,Ignored
4,3,5,2762.0,15.0,218.0,1,1,Slow
5,3,7,2169.0,30.0,123.0,0,1,Ignored
5,2,7,1047.0,25.0,157.0,0,1,Ignored
4,1,7,1173.0,30.0,235.0,0,1,Fast
3,3,4,652.0,25.0,351.0,1,1,Fast
5,2,3,2210.0,30.0,193.0,1,1,Ignored
2,3,4,877.0,10.0,330.0,0,2,Slow
6,1,8,3378.0,0.0,125.0,0,2,Ignored
3,1,1,2045.0,25.0,317.0,0,1,Fast
4,1,7,1310.0,5.0,213.0,0,2,Slow
5,3,3,653.0,30.0,154.0,1,2,Slow
3,3,2,3242.0,15.0,327.0,1,1,Slow
4,3,3,2120.0,10.0,259.0,1,1,Ignored
4,1,3,2463.0,20.0,304.0,0,1,Slow
3,2,4,3153.0,25.0,296.0,0,2,Slow
3,1,3,3694.0,20.0,314.0,1,2,Fast
5,2,1,2159.0,30.0,111.0,1,1,Ignored
3,3,5,1518.0,15.0,334.0,0,1,Slow
6,2,2,2711.0,10.0,106.0,0,2,Ignored
1,2,1,2036.0,15.0,362.0,1,1,Fast
4,3,2,1761.0,25.0,301.0,0,2,Slow
1,3,5,2093.0,25.0,349.0,1,1,Fast
5,2,1,2519.0,5.0,71.0,1,2,Ignored
2,2,6,2901.0,10.0,310.0,0,1,Slow
1,2,4,384.0,30.0,397.0,1,1,Fast
1,1,4,2233.0,30.0,331.0,0,1,Fast
6,2,7,389.0,25.0,95.0,1,2,Slow
2,1,6,281.0,30.0,364.0,1,1,Fast
5,3,4,2127.0,0.0,80.0,1,2,Ignored
2,2,2,1410.0,25.0,304.0,0,1,Fast
5,3,6,598.0,5.0,130.0,1,2,Ignored
1,1,6,288.0,5.0,334.0,1,1,Fast
3,1,6,620.0,30.0,270.0,0,1,Fast
3,2,4,2235.0,30.0,289.0,0,1,Slow
5,3,3,1107.0,25.0,150.0,1,1,Ignored
3,1,8,1865.0,25.0,337.0,1,2,Fast
5,2,8,3826.0,30.0,50.0,0,1,Ignored
1,1,6,1550.0,20.0,367.0,1,2,Fast
2,3,2,1672.0,25.0,294.0,1,2,Slow
3,2,4,1659.0,10.0,320.0,1,1,Slow
5,2,5,1238.0,0.0,148.0,0,1,Ignored
6,1,8,1452.0,0.0,108.0,0,1,Ignored
2,3,4,1288.0,20.0,336.0,0,2,Slow
5,1,4,1247.0,20.0,169.0,1,2,Slow
4,1,6,490.0,20.0,224.0,0,1,Fast
2,1,1,1976.0,10.0,264.0,0,2,Fast
1,3,4,1348.0,0.0,361.0,0,1,Slow
2,2,7,1482.0,25.0,332.0,0,2,Slow
2,1,2,2095.0,10.0,358.0,0,1,Fast
3,1,5,437.0,10.0,365.0,0,1,Fast
4,3,8,1213.0,0.0,247.0,0,2,Ignored
5,3,5,932.0,30.0,175.0,0,1,Ignored
2,3,5,947.0,0.0,366.0,0,1,Slow
5,3,1,1083.0,5.0,108.0,1,2,Ignored
6,1,1,1533.0,20.0,165.0,1,1,Slow
2,1,4,2908.0,5.0,369.0,0,1,Fast
2,2,2,340.0,0.0,388.0,0,2,Fast
1,2,7,1430.0,0.0,345.0,0,2,Slow
2,3,8,1514.0,10.0,304.0,0,1,Slow
5,3,4,1796.0,15.0,148.0,0,2,Ignored
2,1,3,2587.0,0.0,383.0,1,1,Fast
4,2,5,2249.0,30.0,265.0,0,1,Slow
4,1,7,4125.0,25.0,235.0,0,2,Slow
4,1,2,1151.0,10.0,203.0,1,2,Fast
4,1,2,3140.0,5.0,263.0,1,2,Fast
4,2,7,2677.0,30.0,267.0,0,1,Slow
6,3,1,1628.0,20.0,104.0,1,1,Ignored
5,3,2,1877.0,20.0,127.0,1,2,Ignored
4,3,1,1599.0,5.0,246.0,1,1,Ignored
5,1,3,643.0,0.0,105.0,0,1,Ignored
6,2,2,616.0,0.0,71.0,0,1,Ignored
1,3,1,2094.0,5.0,342.0,1,1,Slow
4,3,2,2484.0,10.0,237.0,1,1,Slow
3,2,5,301.0,0.0,274.0,0,2,Slow
2,1,1,1528.0,25.0,327.0,1,1,Fast
3,1,3,538.0,20.0,256.0,0,2,Fast
6,2,3,2526.0,0.0,86.0,1,1,Ignored
2,3,6,,0.0,294.0,1,2,Slow
1,1,5,692.0,20.0,312.0,0,1,Fast
5,3,6,2087.0,20.0,131.0,1,2,Ignored
6,2,1,4235.0,5.0,119.0,0,1,Ignored
3,2,8,3270.0,20.0,338.0,1,1,Fast
3,2,7,2160.0,10.0,308.0,0,1,Slow
1,3,7,1239.0,10.0,327.0,0,2,Slow
5,2,4,1397.0,10.0,155.0,1,2,Ignored
2,2,4,1560.0,5.0,300.0,1,1,Fast
1,2,1,1407.0,30.0,388.0,0,1,Slow
4,3,2,1601.0,20.0,244.0,1,1,Slow
4,1,4,2946.0,0.0,236.0,0,1,Slow
6,1,3,795.0,20.0,116.0,0,1,Ignored
2,3,5,948.0,10.0,320.0,1,2,Slow
